train_project,test_project,metric_set,label,baseline_f1,f1_wo_cfs,f1_with_cfs,cfs_metrics
commons-validator,knox,pmd,bug,0.0485089463220676,0.12323943661971831,0.300990099009901,current_PMD_PL parent_PMD_VNC current_PMD_SCN parent_PMD_ULWCC current_PMD_SDFNL parent_PMD_EIS
commons-validator,knox,combined,bug,0.0,0.007380073800738007,0.018518518518518517,current_TNLPM current_PMD_PL parent_NOP current_PMD_SDFNL current_PUA delta_PMD_ULWCC current_PMD_REARTN
commons-validator,kylin,jit,adhoc,0.15260663507109004,0.28112449799196787,0.21238938053097342,oexp nd own nddev nsctr minor
commons-validator,kylin,static,adhoc,0.18212898212898213,0.3073945025164538,0.3020110549217923,delta_MISM delta_MIMS parent_NOD delta_PUA current_CLOC delta_NLPA
commons-validator,kylin,pmd,adhoc,0.1934559114274417,0.28990443750591355,0.26702932828760645,current_PMD_MSVUID delta_PMD_MSVUID current_PMD_VNC current_PMD_ASAML parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,kylin,combined,adhoc,0.11382510991695163,0.31569817866435385,0.2032477737035097,delta_MISM nd own current_PMD_ULV parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,kylin,jit,bug,0.0,0.0,0.020522388059701493,oexp entropy nd nsctr nddev exp
commons-validator,kylin,static,bug,0.0,0.0,0.0,current_NLA current_LCOM5 parent_NOP current_PUA delta_NOD delta_CLOC
commons-validator,kylin,pmd,bug,0.028949249463902788,0.05139186295503212,0.11507412300014679,current_PMD_PL parent_PMD_VNC current_PMD_SCN parent_PMD_ULWCC current_PMD_SDFNL parent_PMD_EIS
commons-validator,kylin,combined,bug,0.0,0.0,0.002079002079002079,current_TNLPM current_PMD_PL parent_NOP current_PMD_SDFNL current_PUA delta_PMD_ULWCC current_PMD_REARTN
commons-validator,lens,jit,adhoc,0.07852509388869923,0.331974373907979,0.35923309788092833,oexp nd own nddev nsctr minor
commons-validator,lens,static,adhoc,0.20831113478955782,0.4439007340090878,0.488198386614879,delta_MISM delta_MIMS parent_NOD delta_PUA current_CLOC delta_NLPA
commons-validator,lens,pmd,adhoc,0.31625988312134756,0.4953777494421421,0.246558197747184,current_PMD_MSVUID delta_PMD_MSVUID current_PMD_VNC current_PMD_ASAML parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,lens,combined,adhoc,0.11096774193548387,0.42258823529411765,0.3391003460207613,delta_MISM nd own current_PMD_ULV parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,lens,jit,bug,0.0,0.007233273056057867,0.11503531786074672,oexp entropy nd nsctr nddev exp
commons-validator,lens,static,bug,0.0,0.003669724770642202,0.0,current_NLA current_LCOM5 parent_NOP current_PUA delta_NOD delta_CLOC
commons-validator,lens,pmd,bug,0.04728950403690889,0.08969465648854963,0.20395840322039582,current_PMD_PL parent_PMD_VNC current_PMD_SCN parent_PMD_ULWCC current_PMD_SDFNL parent_PMD_EIS
commons-validator,lens,combined,bug,0.0,0.0,0.026402640264026403,current_TNLPM current_PMD_PL parent_NOP current_PMD_SDFNL current_PUA delta_PMD_ULWCC current_PMD_REARTN
commons-validator,mahout,jit,adhoc,0.08471035137701803,0.31361760660247595,0.34854460093896716,oexp nd own nddev nsctr minor
commons-validator,mahout,static,adhoc,0.2392857142857143,0.4630257801899593,0.46392961876832844,delta_MISM delta_MIMS parent_NOD delta_PUA current_CLOC delta_NLPA
commons-validator,mahout,pmd,adhoc,0.28105177554892924,0.42302878598247806,0.38967826228972724,current_PMD_MSVUID delta_PMD_MSVUID current_PMD_VNC current_PMD_ASAML parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,mahout,combined,adhoc,0.15876361081840534,0.42260869565217385,0.32096385542168676,delta_MISM nd own current_PMD_ULV parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,mahout,jit,bug,0.00272108843537415,0.0034423407917383827,0.0449438202247191,oexp entropy nd nsctr nddev exp
commons-validator,mahout,static,bug,0.0,0.010380622837370242,0.013422818791946308,current_NLA current_LCOM5 parent_NOP current_PUA delta_NOD delta_CLOC
commons-validator,mahout,pmd,bug,0.04199475065616797,0.08075264602116818,0.13013245033112583,current_PMD_PL parent_PMD_VNC current_PMD_SCN parent_PMD_ULWCC current_PMD_SDFNL parent_PMD_EIS
commons-validator,mahout,combined,bug,0.002728512960436562,0.0035149384885764497,0.08720112517580872,current_TNLPM current_PMD_PL parent_NOP current_PMD_SDFNL current_PUA delta_PMD_ULWCC current_PMD_REARTN
commons-validator,nutch,jit,adhoc,0.31746031746031744,0.2909090909090909,0.39908779931584953,oexp nd own nddev nsctr minor
commons-validator,nutch,static,adhoc,0.35070140280561124,0.4970206799859796,0.4942166140904312,delta_MISM delta_MIMS parent_NOD delta_PUA current_CLOC delta_NLPA
commons-validator,nutch,pmd,adhoc,0.3866786678667867,0.45129469790382243,0.25897714907508157,current_PMD_MSVUID delta_PMD_MSVUID current_PMD_VNC current_PMD_ASAML parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,nutch,combined,adhoc,0.17173178967679692,0.5316698656429942,0.32032146957520097,delta_MISM nd own current_PMD_ULV parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,nutch,jit,bug,0.0,0.0047281323877068565,0.013100436681222708,oexp entropy nd nsctr nddev exp
commons-validator,nutch,static,bug,0.003937007874015748,0.00477326968973747,0.0,current_NLA current_LCOM5 parent_NOP current_PUA delta_NOD delta_CLOC
commons-validator,nutch,pmd,bug,0.031228784792939578,0.04262877442273535,0.18656397090286692,current_PMD_PL parent_PMD_VNC current_PMD_SCN parent_PMD_ULWCC current_PMD_SDFNL parent_PMD_EIS
commons-validator,nutch,combined,bug,0.0,0.00954653937947494,0.020797227036395145,current_TNLPM current_PMD_PL parent_NOP current_PMD_SDFNL current_PUA delta_PMD_ULWCC current_PMD_REARTN
commons-validator,opennlp,jit,adhoc,0.18867924528301885,0.2869641294838145,0.468596395412343,oexp nd own nddev nsctr minor
commons-validator,opennlp,static,adhoc,0.25443786982248523,0.5331278890600925,0.4912595248767369,delta_MISM delta_MIMS parent_NOD delta_PUA current_CLOC delta_NLPA
commons-validator,opennlp,pmd,adhoc,0.18006230529595016,0.3538840937114673,0.21190893169877406,current_PMD_MSVUID delta_PMD_MSVUID current_PMD_VNC current_PMD_ASAML parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,opennlp,combined,adhoc,0.24179829890643983,0.5661280670257332,0.41048593350383633,delta_MISM nd own current_PMD_ULV parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,opennlp,jit,bug,0.0,0.010050251256281407,0.006472491909385114,oexp entropy nd nsctr nddev exp
commons-validator,opennlp,static,bug,0.0,0.0,0.009999999999999998,current_NLA current_LCOM5 parent_NOP current_PUA delta_NOD delta_CLOC
commons-validator,opennlp,pmd,bug,0.03006388575723412,0.09242144177449169,0.14171337069655726,current_PMD_PL parent_PMD_VNC current_PMD_SCN parent_PMD_ULWCC current_PMD_SDFNL parent_PMD_EIS
commons-validator,opennlp,combined,bug,0.0,0.0,0.05970149253731343,current_TNLPM current_PMD_PL parent_NOP current_PMD_SDFNL current_PUA delta_PMD_ULWCC current_PMD_REARTN
commons-validator,parquet-mr,jit,adhoc,0.20497031009456787,0.3990804597701149,0.3466915191053122,oexp nd own nddev nsctr minor
commons-validator,parquet-mr,static,adhoc,0.27786952931461606,0.6505165657285358,0.6793628808864265,delta_MISM delta_MIMS parent_NOD delta_PUA current_CLOC delta_NLPA
commons-validator,parquet-mr,pmd,adhoc,0.5295829291949564,0.6620889049512106,0.28744939271255066,current_PMD_MSVUID delta_PMD_MSVUID current_PMD_VNC current_PMD_ASAML parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,parquet-mr,combined,adhoc,0.18751439760423866,0.5132013201320131,0.4278651685393259,delta_MISM nd own current_PMD_ULV parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,parquet-mr,jit,bug,0.0,0.012048192771084338,0.044585987261146494,oexp entropy nd nsctr nddev exp
commons-validator,parquet-mr,static,bug,0.0,0.0,0.012422360248447204,current_NLA current_LCOM5 parent_NOP current_PUA delta_NOD delta_CLOC
commons-validator,parquet-mr,pmd,bug,0.01515151515151515,0.046082949308755755,0.11170212765957446,current_PMD_PL parent_PMD_VNC current_PMD_SCN parent_PMD_ULWCC current_PMD_SDFNL parent_PMD_EIS
commons-validator,parquet-mr,combined,bug,0.0,0.0,0.048192771084337345,current_TNLPM current_PMD_PL parent_NOP current_PMD_SDFNL current_PUA delta_PMD_ULWCC current_PMD_REARTN
commons-validator,systemml,jit,adhoc,0.10633676456700349,0.37502757555702626,0.37152913570590534,oexp nd own nddev nsctr minor
commons-validator,systemml,static,adhoc,0.17983092818717447,0.5105401844532279,0.6202379361047987,delta_MISM delta_MIMS parent_NOD delta_PUA current_CLOC delta_NLPA
commons-validator,systemml,pmd,adhoc,0.4063425351036393,0.5997213375796178,0.5301967880570007,current_PMD_MSVUID delta_PMD_MSVUID current_PMD_VNC current_PMD_ASAML parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,systemml,combined,adhoc,0.1088379705400982,0.5252751352359635,0.39268680445151033,delta_MISM nd own current_PMD_ULV parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,systemml,jit,bug,0.0,0.017204301075268817,0.0597439544807966,oexp entropy nd nsctr nddev exp
commons-validator,systemml,static,bug,0.0,0.0,0.0,current_NLA current_LCOM5 parent_NOP current_PUA delta_NOD delta_CLOC
commons-validator,systemml,pmd,bug,0.020167098818784215,0.04588394062078272,0.09631209996952148,current_PMD_PL parent_PMD_VNC current_PMD_SCN parent_PMD_ULWCC current_PMD_SDFNL parent_PMD_EIS
commons-validator,systemml,combined,bug,0.0,0.0,0.0469208211143695,current_TNLPM current_PMD_PL parent_NOP current_PMD_SDFNL current_PUA delta_PMD_ULWCC current_PMD_REARTN
commons-validator,tika,jit,adhoc,0.10586403736377789,0.33719433719433717,0.2884822389666308,oexp nd own nddev nsctr minor
commons-validator,tika,static,adhoc,0.2501650165016502,0.38530676045330203,0.37028483448806776,delta_MISM delta_MIMS parent_NOD delta_PUA current_CLOC delta_NLPA
commons-validator,tika,pmd,adhoc,0.28576886341929325,0.35089108910891087,0.23284823284823283,current_PMD_MSVUID delta_PMD_MSVUID current_PMD_VNC current_PMD_ASAML parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,tika,combined,adhoc,0.20605069501226492,0.4004044489383215,0.32228454869964307,delta_MISM nd own current_PMD_ULV parent_PMD_ULWCC parent_PMD_AFNMTN
commons-validator,tika,jit,bug,0.01048951048951049,0.041493775933609964,0.06568144499178982,oexp entropy nd nsctr nddev exp
commons-validator,tika,static,bug,0.0,0.004434589800443459,0.02868852459016394,current_NLA current_LCOM5 parent_NOP current_PUA delta_NOD delta_CLOC
commons-validator,tika,pmd,bug,0.1142638036809816,0.154434250764526,0.23109756097560977,current_PMD_PL parent_PMD_VNC current_PMD_SCN parent_PMD_ULWCC current_PMD_SDFNL parent_PMD_EIS
commons-validator,tika,combined,bug,0.0,0.0,0.0715307582260372,current_TNLPM current_PMD_PL parent_NOP current_PMD_SDFNL current_PUA delta_PMD_ULWCC current_PMD_REARTN
commons-vfs,ant-ivy,jit,adhoc,0.41934121621621623,0.6646310432569974,0.6441908713692946,add own nsctr nddev minor exp
commons-vfs,ant-ivy,static,adhoc,0.32068195656586157,0.5539956803455723,0.5146705146705146,delta_MISM delta_CC delta_NOD current_CLOC parent_NLPA delta_TNLS
commons-vfs,ant-ivy,pmd,adhoc,0.3622785689475512,0.5190839694656488,0.4026315789473684,parent_PMD_SiDTE delta_PMD_VNC current_PMD_CWOPCSBF current_PMD_FDSBASOC parent_PMD_CASR delta_PMD_ULBR parent_PMD_MBIS
commons-vfs,ant-ivy,combined,adhoc,0.3855761482675261,0.6614250614250615,0.6013805004314065,delta_MISM own current_PMD_GN parent_PMD_MBIS delta_PMD_IESMUB delta_PMD_USBFSA
commons-vfs,ant-ivy,jit,bug,0.0478468899521531,0.11267605633802816,0.11507936507936507,exp add nsctr own nddev cexp
commons-vfs,ant-ivy,static,bug,0.020442930153321978,0.015384615384615385,0.16161616161616163,delta_TLLOC parent_NA delta_NOD parent_NLPA current_CLOC delta_TNPA
commons-vfs,ant-ivy,pmd,bug,0.06837606837606837,0.10163339382940108,0.18813660874775312,parent_PMD_ARP current_PMD_EMIACSBA parent_PMD_UCIE parent_PMD_UnI current_PMD_CASR current_PMD_CCOM current_PMD_DNTEIF delta_PMD_ATRET
commons-vfs,ant-ivy,combined,bug,0.01415929203539823,0.03125,0.19590643274853797,delta_HPV delta_TNOS own parent_PMD_ARP nsctr parent_PMD_UnI
commons-vfs,archiva,jit,adhoc,0.28260494040421485,0.32660977501939487,0.35485034258925346,add own nsctr nddev minor exp
commons-vfs,archiva,static,adhoc,0.23852411388727485,0.3579242636746143,0.3476772616136919,delta_MISM delta_CC delta_NOD current_CLOC parent_NLPA delta_TNLS
commons-vfs,archiva,pmd,adhoc,0.16556688662267546,0.25270528325907066,0.092,parent_PMD_SiDTE delta_PMD_VNC current_PMD_CWOPCSBF current_PMD_FDSBASOC parent_PMD_CASR delta_PMD_ULBR parent_PMD_MBIS
commons-vfs,archiva,combined,adhoc,0.34428300694883135,0.4085510688836104,0.35009487666034156,delta_MISM own current_PMD_GN parent_PMD_MBIS delta_PMD_IESMUB delta_PMD_USBFSA
commons-vfs,archiva,jit,bug,0.08652900688298917,0.1744186046511628,0.22927962819519754,exp add nsctr own nddev cexp
commons-vfs,archiva,static,bug,0.009153318077803204,0.003067484662576687,0.17280240420736287,delta_TLLOC parent_NA delta_NOD parent_NLPA current_CLOC delta_TNPA
commons-vfs,archiva,pmd,bug,0.09767849321068768,0.1373549883990719,0.19640618470539073,parent_PMD_ARP current_PMD_EMIACSBA parent_PMD_UCIE parent_PMD_UnI current_PMD_CASR current_PMD_CCOM current_PMD_DNTEIF delta_PMD_ATRET
commons-vfs,archiva,combined,bug,0.0047789725209080045,0.01837672281776417,0.1850627891606081,delta_HPV delta_TNOS own parent_PMD_ARP nsctr parent_PMD_UnI
commons-vfs,calcite,jit,adhoc,0.5240274599542334,0.5945281965382467,0.5446980504041845,add own nsctr nddev minor exp
commons-vfs,calcite,static,adhoc,0.3041845493562232,0.4037429053535818,0.41714849809617827,delta_MISM delta_CC delta_NOD current_CLOC parent_NLPA delta_TNLS
commons-vfs,calcite,pmd,adhoc,0.26887131560028754,0.4584958217270195,0.22118380062305296,parent_PMD_SiDTE delta_PMD_VNC current_PMD_CWOPCSBF current_PMD_FDSBASOC parent_PMD_CASR delta_PMD_ULBR parent_PMD_MBIS
commons-vfs,calcite,combined,adhoc,0.48692403486924035,0.5354596136393103,0.5188923076923078,delta_MISM own current_PMD_GN parent_PMD_MBIS delta_PMD_IESMUB delta_PMD_USBFSA
commons-vfs,calcite,jit,bug,0.0765850596359071,0.16042780748663102,0.21240063593004768,exp add nsctr own nddev cexp
commons-vfs,calcite,static,bug,0.0,0.0024449877750611247,0.11413748378728922,delta_TLLOC parent_NA delta_NOD parent_NLPA current_CLOC delta_TNPA
commons-vfs,calcite,pmd,bug,0.10067526089625538,0.12251795521757498,0.14901960784313725,parent_PMD_ARP current_PMD_EMIACSBA parent_PMD_UCIE parent_PMD_UnI current_PMD_CASR current_PMD_CCOM current_PMD_DNTEIF delta_PMD_ATRET
commons-vfs,calcite,combined,bug,0.0,0.009720534629404616,0.111731843575419,delta_HPV delta_TNOS own parent_PMD_ARP nsctr parent_PMD_UnI
commons-vfs,cayenne,jit,adhoc,0.15641632170313424,0.3624161073825503,0.34403140152389744,add own nsctr nddev minor exp
commons-vfs,cayenne,static,adhoc,0.21213365076758886,0.34565890210131944,0.34554526015680687,delta_MISM delta_CC delta_NOD current_CLOC parent_NLPA delta_TNLS
commons-vfs,cayenne,pmd,adhoc,0.17276590346927126,0.31310639697418186,0.12408223201174741,parent_PMD_SiDTE delta_PMD_VNC current_PMD_CWOPCSBF current_PMD_FDSBASOC parent_PMD_CASR delta_PMD_ULBR parent_PMD_MBIS
commons-vfs,cayenne,combined,adhoc,0.30020726519035673,0.39759036144578314,0.34985507246376807,delta_MISM own current_PMD_GN parent_PMD_MBIS delta_PMD_IESMUB delta_PMD_USBFSA
commons-vfs,cayenne,jit,bug,0.024896265560165973,0.08080808080808081,0.13690815744438106,exp add nsctr own nddev cexp
commons-vfs,cayenne,static,bug,0.020671834625323,0.014344262295081966,0.13025011798017933,delta_TLLOC parent_NA delta_NOD parent_NLPA current_CLOC delta_TNPA
commons-vfs,cayenne,pmd,bug,0.10506232510811499,0.13629910080454333,0.147074327886136,parent_PMD_ARP current_PMD_EMIACSBA parent_PMD_UCIE parent_PMD_UnI current_PMD_CASR current_PMD_CCOM current_PMD_DNTEIF delta_PMD_ATRET
commons-vfs,cayenne,combined,bug,0.019815994338287332,0.01641025641025641,0.14514692787177202,delta_HPV delta_TNOS own parent_PMD_ARP nsctr parent_PMD_UnI
commons-vfs,commons-bcel,jit,adhoc,0.3378326263015812,0.5103011093502378,0.3522595596755504,add own nsctr nddev minor exp
commons-vfs,commons-bcel,static,adhoc,0.2630021141649049,0.3370288248337029,0.3398058252427184,delta_MISM delta_CC delta_NOD current_CLOC parent_NLPA delta_TNLS
commons-vfs,commons-bcel,pmd,adhoc,0.20152946468735947,0.3692946058091286,0.4660633484162896,parent_PMD_SiDTE delta_PMD_VNC current_PMD_CWOPCSBF current_PMD_FDSBASOC parent_PMD_CASR delta_PMD_ULBR parent_PMD_MBIS
commons-vfs,commons-bcel,combined,adhoc,0.4543610547667342,0.5178571428571429,0.4208860759493671,delta_MISM own current_PMD_GN parent_PMD_MBIS delta_PMD_IESMUB delta_PMD_USBFSA
commons-vfs,commons-bcel,jit,bug,0.018867924528301886,0.049382716049382706,0.10852713178294572,exp add nsctr own nddev cexp
commons-vfs,commons-bcel,static,bug,0.020202020202020204,0.07547169811320754,0.03821656050955414,delta_TLLOC parent_NA delta_NOD parent_NLPA current_CLOC delta_TNPA
commons-vfs,commons-bcel,pmd,bug,0.0071301247771836,0.04395604395604395,0.05698778833107192,parent_PMD_ARP current_PMD_EMIACSBA parent_PMD_UCIE parent_PMD_UnI current_PMD_CASR current_PMD_CCOM current_PMD_DNTEIF delta_PMD_ATRET
commons-vfs,commons-bcel,combined,bug,0.0,0.08163265306122448,0.05714285714285714,delta_HPV delta_TNOS own parent_PMD_ARP nsctr parent_PMD_UnI
commons-vfs,commons-beanutils,jit,adhoc,0.4530386740331491,0.6199376947040498,0.4685212298682285,add own nsctr nddev minor exp
commons-vfs,commons-beanutils,static,adhoc,0.2552800734618917,0.33528265107212474,0.40589198036006546,delta_MISM delta_CC delta_NOD current_CLOC parent_NLPA delta_TNLS
commons-vfs,commons-beanutils,pmd,adhoc,0.23183925811437403,0.48183556405353734,0.4408352668213457,parent_PMD_SiDTE delta_PMD_VNC current_PMD_CWOPCSBF current_PMD_FDSBASOC parent_PMD_CASR delta_PMD_ULBR parent_PMD_MBIS
commons-vfs,commons-beanutils,combined,adhoc,0.5306465155331653,0.549828178694158,0.43418803418803414,delta_MISM own current_PMD_GN parent_PMD_MBIS delta_PMD_IESMUB delta_PMD_USBFSA
commons-vfs,commons-beanutils,jit,bug,0.1097560975609756,0.17721518987341775,0.10628019323671498,exp add nsctr own nddev cexp
commons-vfs,commons-beanutils,static,bug,0.0,0.0,0.03333333333333333,delta_TLLOC parent_NA delta_NOD parent_NLPA current_CLOC delta_TNPA
commons-vfs,commons-beanutils,pmd,bug,0.0,0.027906976744186046,0.06263982102908278,parent_PMD_ARP current_PMD_EMIACSBA parent_PMD_UCIE parent_PMD_UnI current_PMD_CASR current_PMD_CCOM current_PMD_DNTEIF delta_PMD_ATRET
commons-vfs,commons-beanutils,combined,bug,0.0,0.045454545454545456,0.1568627450980392,delta_HPV delta_TNOS own parent_PMD_ARP nsctr parent_PMD_UnI
commons-vfs,commons-codec,jit,adhoc,0.32276384287742543,0.5283757338551859,0.4972170686456401,add own nsctr nddev minor exp
